orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Kilifi County,Magarini Sub County,Magarini Ward,Magarini Dispensary,MrzgJ85yUXK,Magarini Dispensary,24049,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,55
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,Magarini GK Prison Dispensary,yfk4umSvayX,Magarini GK Prison Dispensary,11394,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,368
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,Magarini GK Prison Dispensary,yfk4umSvayX,Magarini GK Prison Dispensary,11394,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,Magarini GK Prison Dispensary,yfk4umSvayX,Magarini GK Prison Dispensary,11394,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,8
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,Magarini GK Prison Dispensary,yfk4umSvayX,Magarini GK Prison Dispensary,11394,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Kisii County,Bomachoge Borabu Sub County,Boochi Borabu Ward,Magena Health Centre,eZ1lHxSAjET,Magena Health Centre,13748,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,889
Kenya,Kisii County,Bomachoge Borabu Sub County,Boochi Borabu Ward,Magena Health Centre,eZ1lHxSAjET,Magena Health Centre,13748,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,13
Kenya,Kisii County,Bomachoge Borabu Sub County,Boochi Borabu Ward,Magena Health Centre,eZ1lHxSAjET,Magena Health Centre,13748,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,21
Kenya,Kisii County,Bomachoge Borabu Sub County,Boochi Borabu Ward,Magena Health Centre,eZ1lHxSAjET,Magena Health Centre,13748,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,21
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Magenche Health Centre,CSHDsXBlP7m,Magenche Health Centre,13749,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,569
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Magenche Health Centre,CSHDsXBlP7m,Magenche Health Centre,13749,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Magenche Health Centre,CSHDsXBlP7m,Magenche Health Centre,13749,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,17
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Magenche Health Centre,CSHDsXBlP7m,Magenche Health Centre,13749,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,17
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Magenka Dispensary,CI9YUNiNvOM,Magenka Dispensary,12443,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1
Kenya,Siaya County,Bondo Sub County,West Yimbo Ward,Mageta Health Centre,gpUX2gUBsc9,Mageta Health Centre,13750,level 3 facility  in the island usigu division,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,205
Kenya,Siaya County,Bondo Sub County,West Yimbo Ward,Mageta Health Centre,gpUX2gUBsc9,Mageta Health Centre,13750,level 3 facility  in the island usigu division,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Siaya County,Bondo Sub County,West Yimbo Ward,Mageta Health Centre,gpUX2gUBsc9,Mageta Health Centre,13750,level 3 facility  in the island usigu division,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,17
Kenya,Siaya County,Bondo Sub County,West Yimbo Ward,Mageta Health Centre,gpUX2gUBsc9,Mageta Health Centre,13750,level 3 facility  in the island usigu division,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,17
Kenya,Kisumu County,Nyando Sub County,East Kano/Wawidhi Ward,Magina Health Center,IsPfFl0jTyA,Magina Health Center,18430,Health Center,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,51
Kenya,Kisumu County,Nyando Sub County,East Kano/Wawidhi Ward,Magina Health Center,IsPfFl0jTyA,Magina Health Center,18430,Health Center,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kisumu County,Nyando Sub County,East Kano/Wawidhi Ward,Magina Health Center,IsPfFl0jTyA,Magina Health Center,18430,Health Center,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,7
Kenya,Kisumu County,Nyando Sub County,East Kano/Wawidhi Ward,Magina Health Center,IsPfFl0jTyA,Magina Health Center,18430,Health Center,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,7
Kenya,Homa Bay County,Ndhiwa Sub County,Kabouch North Ward,Magina Health Centre,XfoCce2vn0n,Magina Health Centre,13751,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,405
Kenya,Homa Bay County,Ndhiwa Sub County,Kabouch North Ward,Magina Health Centre,XfoCce2vn0n,Magina Health Centre,13751,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Homa Bay County,Ndhiwa Sub County,Kabouch North Ward,Magina Health Centre,XfoCce2vn0n,Magina Health Centre,13751,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,33
Kenya,Homa Bay County,Ndhiwa Sub County,Kabouch North Ward,Magina Health Centre,XfoCce2vn0n,Magina Health Centre,13751,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,33
Kenya,Kericho County,Kipkelion West Sub County,Chilchila Ward,Magire Dispensary,aimjYESBTI3,Magire Dispensary,29255,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,4
Kenya,Kericho County,Kipkelion West Sub County,Chilchila Ward,Magire Dispensary,aimjYESBTI3,Magire Dispensary,29255,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Kericho County,Kipkelion West Sub County,Chilchila Ward,Magire Dispensary,aimjYESBTI3,Magire Dispensary,29255,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Vihiga County,Hamisi Sub County,Shamakhokho Ward,Mago Care Health Centre,sgK5aw8tN1y,Mago Care Health Centre,21115,Situated along Chavakali Kaimosi road adjacent to Mago polytechnic,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,118
Kenya,Vihiga County,Hamisi Sub County,Shamakhokho Ward,Mago Care Health Centre,sgK5aw8tN1y,Mago Care Health Centre,21115,Situated along Chavakali Kaimosi road adjacent to Mago polytechnic,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,4
Kenya,Vihiga County,Hamisi Sub County,Shamakhokho Ward,Mago Care Health Centre,sgK5aw8tN1y,Mago Care Health Centre,21115,Situated along Chavakali Kaimosi road adjacent to Mago polytechnic,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Kwale County,Matuga Sub County,Tiwi Ward,Magodzoni Dispensary,OQaFzTxqOby,Magodzoni Dispensary,11537,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,82
Kenya,Kwale County,Matuga Sub County,Tiwi Ward,Magodzoni Dispensary,OQaFzTxqOby,Magodzoni Dispensary,11537,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kwale County,Matuga Sub County,Tiwi Ward,Magodzoni Dispensary,OQaFzTxqOby,Magodzoni Dispensary,11537,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Kwale County,Matuga Sub County,Tiwi Ward,Magodzoni Dispensary,OQaFzTxqOby,Magodzoni Dispensary,11537,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Magombo Community Dispensary,FcIvchcbwUH,Magombo Community Dispensary,17134,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,54
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,nrZfcIAiyRx,Magombo Health Centre,13752,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,178
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,nrZfcIAiyRx,Magombo Health Centre,13752,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,nrZfcIAiyRx,Magombo Health Centre,13752,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,6
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,nrZfcIAiyRx,Magombo Health Centre,13752,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Mombasa County,Changamwe Sub County,Changamwe Ward,Magongo (MCM) Dispensary,ThT4PxgmYQL,Magongo (MCM) Dispensary,11538,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1161
Kenya,Mombasa County,Changamwe Sub County,Changamwe Ward,Magongo (MCM) Dispensary,ThT4PxgmYQL,Magongo (MCM) Dispensary,11538,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,20
Kenya,Mombasa County,Changamwe Sub County,Changamwe Ward,Magongo (MCM) Dispensary,ThT4PxgmYQL,Magongo (MCM) Dispensary,11538,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,24
Kenya,Mombasa County,Changamwe Sub County,Changamwe Ward,Magongo (MCM) Dispensary,ThT4PxgmYQL,Magongo (MCM) Dispensary,11538,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,24
Kenya,Homa Bay County,Suba South Sub County,Gwassi South Ward,Magunga Level IV Hospital,vBqYUbQHTyR,Magunga Level IV Hospital,13753,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,419
Kenya,Homa Bay County,Suba South Sub County,Gwassi South Ward,Magunga Level IV Hospital,vBqYUbQHTyR,Magunga Level IV Hospital,13753,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,10
Kenya,Homa Bay County,Suba South Sub County,Gwassi South Ward,Magunga Level IV Hospital,vBqYUbQHTyR,Magunga Level IV Hospital,13753,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,41
Kenya,Homa Bay County,Suba South Sub County,Gwassi South Ward,Magunga Level IV Hospital,vBqYUbQHTyR,Magunga Level IV Hospital,13753,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,41
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni Subcounty Hospital,fXf88nqZeKn,Magutuni Subcounty Hospital,12445,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,282
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni Subcounty Hospital,fXf88nqZeKn,Magutuni Subcounty Hospital,12445,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni Subcounty Hospital,fXf88nqZeKn,Magutuni Subcounty Hospital,12445,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,5
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni Subcounty Hospital,fXf88nqZeKn,Magutuni Subcounty Hospital,12445,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa (SDA) Dispensary,qQBZhGY6Zue,Magwagwa (SDA) Dispensary,13755,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,53
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa (SDA) Dispensary,qQBZhGY6Zue,Magwagwa (SDA) Dispensary,13755,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa (SDA) Dispensary,qQBZhGY6Zue,Magwagwa (SDA) Dispensary,13755,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,fgKTzsc9pph,Magwagwa Health Centre,13756,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,314
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,fgKTzsc9pph,Magwagwa Health Centre,13756,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,fgKTzsc9pph,Magwagwa Health Centre,13756,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,fgKTzsc9pph,Magwagwa Health Centre,13756,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Taita Taveta County,Taveta Sub County,Chala Ward,Mahandakini Dispensary,aOVjR4sxcFF,Mahandakini Dispensary,18187,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,100
Kenya,Taita Taveta County,Taveta Sub County,Chala Ward,Mahandakini Dispensary,aOVjR4sxcFF,Mahandakini Dispensary,18187,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,3
Kenya,Taita Taveta County,Taveta Sub County,Chala Ward,Mahandakini Dispensary,aOVjR4sxcFF,Mahandakini Dispensary,18187,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,3
Kenya,Bungoma County,Webuye West Sub County,Bokoli Ward,Mahanga Dispensary,MjZJNnJXU7s,Mahanga Dispensary,16388,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,173
Kenya,Bungoma County,Webuye West Sub County,Bokoli Ward,Mahanga Dispensary,MjZJNnJXU7s,Mahanga Dispensary,16388,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,4
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,87
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Mahaya Health Centre (Rarieda),t0zCVxe2wkB,Mahaya Health Centre (Rarieda),13757,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,149
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Mahaya Health Centre (Rarieda),t0zCVxe2wkB,Mahaya Health Centre (Rarieda),13757,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,4
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Mahaya Health Centre (Rarieda),t0zCVxe2wkB,Mahaya Health Centre (Rarieda),13757,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,25
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Mahaya Health Centre (Rarieda),t0zCVxe2wkB,Mahaya Health Centre (Rarieda),13757,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,25
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Mahianyu Dispensary,o052OgWaEv8,Mahianyu Dispensary,16679,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,9
Kenya,Nyeri County,Nyeri South Sub County,Mahiga Ward,Mahiga (PCEA) Dispensary,zlOqwHi8J7M,Mahiga (PCEA) Dispensary,10670,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,23
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,Mai Mahiu Health Centre,D1MRmsEeJs8,Mai Mahiu Health Centre,15108,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1329
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,Mai Mahiu Health Centre,D1MRmsEeJs8,Mai Mahiu Health Centre,15108,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,10
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,Mai Mahiu Health Centre,D1MRmsEeJs8,Mai Mahiu Health Centre,15108,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,47
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,Mai Mahiu Health Centre,D1MRmsEeJs8,Mai Mahiu Health Centre,15108,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,47
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,Mai Mahiu Maternity and Hospital,DjQ7VRdeHdP,Mai Mahiu Maternity and Hospital,19139,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,17
Kenya,Makueni County,Kilome Sub County,Mukaa Ward,Maiani Salvation Army Dispensary,VGz3fGFdGJY,Maiani Salvation Army Dispensary,20997,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,18
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiela Health Centre,fdUe86MgnlP,Maiela Health Centre,15106,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,258
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiela Health Centre,fdUe86MgnlP,Maiela Health Centre,15106,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiela Health Centre,fdUe86MgnlP,Maiela Health Centre,15106,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,5
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiela Health Centre,fdUe86MgnlP,Maiela Health Centre,15106,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,5
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiella Golden Care Medical Center,tclIrftPxSr,Maiella Golden Care Medical Center,29104,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,53
Kenya,Nakuru County,Naivasha Sub County,Maeilla Ward,Maiella Golden Care Medical Center,tclIrftPxSr,Maiella Golden Care Medical Center,29104,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Nakuru County,Subukia Sub County,Subukia Ward,Maiko Medical Clinic,hu4mMMRRkQC,Maiko Medical Clinic,21086,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,21
Kenya,Marsabit County,North Horr Sub County,Maikona Ward,Maikona Health Centre,MGVbqBmtSac,Maikona Health Centre,20522,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,67
Kenya,Marsabit County,North Horr Sub County,Maikona Ward,Maikona Health Centre,MGVbqBmtSac,Maikona Health Centre,20522,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Marsabit County,North Horr Sub County,Maikona Ward,Maikona Health Centre,MGVbqBmtSac,Maikona Health Centre,20522,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,Marsabit County,North Horr Sub County,Maikona Ward,Maikona Health Centre,MGVbqBmtSac,Maikona Health Centre,20522,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maili Saba Dispensary,vvG8xVqyl8D,Maili Saba Dispensary,22933,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,73
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maili Saba Dispensary,vvG8xVqyl8D,Maili Saba Dispensary,22933,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kajiado County,Kajiado Central Sub County,Matapato South Ward,Maili Tisa Dispensary,YQo9ZhzxyHa,Maili Tisa Dispensary,22518,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,40
Kenya,Kajiado County,Kajiado Central Sub County,Matapato South Ward,Maili Tisa Dispensary,YQo9ZhzxyHa,Maili Tisa Dispensary,22518,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Trans Nzoia County,Kiminini Sub County,Sirende Ward,Mailisaba Dispensary,dzOCj3AlCqe,Mailisaba Dispensary,20002,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,274
Kenya,Trans Nzoia County,Kiminini Sub County,Sirende Ward,Mailisaba Dispensary,dzOCj3AlCqe,Mailisaba Dispensary,20002,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Trans Nzoia County,Kiminini Sub County,Sirende Ward,Mailisaba Dispensary,dzOCj3AlCqe,Mailisaba Dispensary,20002,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,10
Kenya,Trans Nzoia County,Kiminini Sub County,Sirende Ward,Mailisaba Dispensary,dzOCj3AlCqe,Mailisaba Dispensary,20002,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,10
Kenya,Kajiado County,Kajiado Central Sub County,Matapato South Ward,Mailwa Dispensary,UY8nK9KsUAn,Mailwa Dispensary,15109,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,102
Kenya,Kajiado County,Kajiado Central Sub County,Matapato South Ward,Mailwa Dispensary,UY8nK9KsUAn,Mailwa Dispensary,15109,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Maina & Mwangi Health Centre,wgWlZhxXfS5,Maina & Mwangi Health Centre,10671,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,66
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Maina & Mwangi Health Centre,wgWlZhxXfS5,Maina & Mwangi Health Centre,10671,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Maina & Mwangi Health Centre,wgWlZhxXfS5,Maina & Mwangi Health Centre,10671,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Maina & Mwangi Health Centre,wgWlZhxXfS5,Maina & Mwangi Health Centre,10671,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Elgeyo Marakwet County,Marakwet East Sub County,Sambirir Ward,Maina Dispensary,nyKqqfHecz2,Maina Dispensary,15110,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maina Village Dispensary,PuE4XHg3mFm,Maina Village Dispensary,10672,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,296
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maina Village Dispensary,PuE4XHg3mFm,Maina Village Dispensary,10672,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maina Village Dispensary,PuE4XHg3mFm,Maina Village Dispensary,10672,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,15
Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward,Maina Village Dispensary,PuE4XHg3mFm,Maina Village Dispensary,10672,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,15
Kenya,Kisumu County,Kisumu West Sub County,West Kisumu Ward,Mainga Health Centre,DsOK1u3aO6G,Mainga Health Centre,21208,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,36
Kenya,Kisumu County,Kisumu West Sub County,West Kisumu Ward,Mainga Health Centre,DsOK1u3aO6G,Mainga Health Centre,21208,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,3
Kenya,Kisumu County,Kisumu West Sub County,West Kisumu Ward,Mainga Health Centre,DsOK1u3aO6G,Mainga Health Centre,21208,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,3
Kenya,Muranga County,Kigumo Sub County,Kangari Ward,Mairi Dispensary,nT1bmPhutfo,Mairi Dispensary,17303,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,59
Kenya,Lamu County,Lamu West Sub County,Witu Ward,Maisha Masha Dispensary,M0eOZexq9hQ,Maisha Masha Dispensary,22802,Operational,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,98
