created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,category,DATIM_Disag_ID,indicators,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-04-01,Embonga Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,wvzZZaYO0Fm,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.Yy619I6uuTP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",25,2,0.0007429420505200594,0.011006548896593473,23
2022-02-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2021-11-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2022-02-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",13,3,0.001114413075780089,0.04179049034175334,10
2022-08-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",15,2,0.0007429420505200594,0.0174809894240014,13
2022-04-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",38,3,0.001114413075780089,0.01630848403580618,35
2022-02-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",38,18,0.006686478454680535,0.42984504351517727,20
2022-05-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",14,1,0.0003714710252600297,0.004952947003467063,13
2021-12-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.N9EXA1gNh16,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",13,2,0.0007429420505200594,0.01981178801386825,11
2022-04-01,Kenyerere Health Centre (Nyamira),Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wVKkAhozU17,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.YOMb0sp9VLV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",80,1,0.0003714710252600297,0.000917212408049456,79
2021-11-01,Kenyerere Health Centre (Nyamira),Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wVKkAhozU17,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.N9EXA1gNh16,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",34,2,0.0007429420505200594,0.008254911672445105,32
2022-02-01,Kenyerere Health Centre (Nyamira),Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wVKkAhozU17,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.lNnwcd2RT4K,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",38,6,0.002228826151560178,0.060786167769823034,32
2021-10-01,Kenyerere Health Centre (Nyamira),Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wVKkAhozU17,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.Yy619I6uuTP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",33,1,0.0003714710252600297,0.002185123678000175,32
2022-01-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",26,1,0.0003714710252600297,0.002751637224148368,25
2022-06-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2021-10-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",33,1,0.0003714710252600297,0.002185123678000175,32
2022-01-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,e93GKJTHKAX,TX_CURR,Hyvw9VnZ2ch.NCnIv37EwU1,MOH 731 On ART_20-24(M) HV03-034,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-03-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",81,5,0.0018573551263001485,0.021597152631397075,76
2021-12-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",82,6,0.002228826151560178,0.030393083884911517,76
2022-06-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-04-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",26,1,0.0003714710252600297,0.002751637224148368,25
2022-08-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",6,3,0.001114413075780089,0.07429420505200593,3
2022-06-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",82,5,0.0018573551263001485,0.021348909497702854,77
2021-12-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-05-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",8,8,0.0029717682020802376,0.2971768202080238,0
2021-12-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2021-12-01,Isoge Health Centre,Esise Ward,Borabu Sub County,Nyamira County,aqfZGfHVbn2,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.YOMb0sp9VLV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",24,1,0.0003714710252600297,0.0029717682020802376,23
2022-07-01,Kineni Dispensary,Esise Ward,Borabu Sub County,Nyamira County,PKjDudRnOeJ,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.yWgBf6UOK8d,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",78,4,0.0014858841010401188,0.01449643025404994,74
2022-02-01,Kineni Dispensary,Esise Ward,Borabu Sub County,Nyamira County,PKjDudRnOeJ,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.YOMb0sp9VLV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",76,1,0.0003714710252600297,0.0009648598058702071,75
2022-01-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",38,3,0.001114413075780089,0.01630848403580618,35
2022-05-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",38,1,0.0003714710252600297,0.001904979616718101,37
2022-03-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.lNnwcd2RT4K,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",14,1,0.0003714710252600297,0.004952947003467063,13
2021-11-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.Yy619I6uuTP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",13,3,0.001114413075780089,0.04179049034175334,10
2022-06-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",38,5,0.0018573551263001485,0.04319430526279415,33
2022-03-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.VdMgEQkOtuV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",38,4,0.0014858841010401188,0.02830255430552607,34
2021-12-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.yWgBf6UOK8d,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",38,3,0.001114413075780089,0.01630848403580618,35
2022-08-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.ay6Bp2UGIE5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",38,2,0.0007429420505200594,0.007429420505200595,36
2021-10-01,Igena-Itambe Dispensary,Bosamaro Ward,Nyamira Sub County,Nyamira County,nQpfownNCBk,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.YOMb0sp9VLV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",37,1,0.0003714710252600297,0.001955110659263314,36
2022-01-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",81,2,0.0007429420505200594,0.003580443616964142,79
2021-10-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",83,1,0.0003714710252600297,0.0008844548220476897,82
2021-12-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",28,2,0.0007429420505200594,0.009905894006934125,26
2022-01-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-06-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",26,1,0.0003714710252600297,0.002751637224148368,25
2022-08-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.VdMgEQkOtuV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",77,4,0.0014858841010401188,0.014675398528791296,73
2022-02-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.ay6Bp2UGIE5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",80,1,0.0003714710252600297,0.000917212408049456,79
2022-05-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.i1yTaswn4qW,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",26,1,0.0003714710252600297,0.002751637224148368,25
2022-07-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",80,12,0.004457652303120356,0.11628658182053103,68
2022-04-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",82,16,0.005943536404160475,0.1940746580950359,66
2021-11-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.lNnwcd2RT4K,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",27,1,0.0003714710252600297,0.002653364466143069,26
2021-11-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",84,19,0.007057949479940565,0.2603903691628558,65
2022-07-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",26,1,0.0003714710252600297,0.002751637224148368,25
2022-03-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",26,3,0.001114413075780089,0.023056822257519084,23
2022-05-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",84,10,0.003714710252600297,0.0790363883531978,74
2022-07-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",7,7,0.002600297176820208,0.26002971768202077,0
2021-11-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,Jbu4if6gtDp,TX_CURR,Hyvw9VnZ2ch.tEMe0224zlP,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-02-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",63,10,0.003714710252600297,0.10177288363288484,53
2022-05-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",63,24,0.008915304606240713,0.4918788748270738,39
2021-12-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",30,2,0.0007429420505200594,0.009286775631500743,28
2022-08-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,e93GKJTHKAX,TX_CURR,Hyvw9VnZ2ch.NCnIv37EwU1,MOH 731 On ART_20-24(M) HV03-034,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,2,0.0007429420505200594,0.05943536404160476,1
2022-07-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",67,13,0.0048291233283803865,0.15694650817236255,54
2022-05-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",5,1,0.0003714710252600297,0.012382367508667657,4
2022-05-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",39,8,0.0029717682020802376,0.1011665770920932,31
2022-08-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",40,6,0.002228826151560178,0.058143290910265516,34
2022-02-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-05-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,e93GKJTHKAX,TX_CURR,Hyvw9VnZ2ch.NCnIv37EwU1,MOH 731 On ART_20-24(M) HV03-034,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2021-11-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2021-10-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,3,0.001114413075780089,0.09552112078115049,1
2021-11-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",4,4,0.0014858841010401188,0.1485884101040119,0
2022-07-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",118,18,0.006686478454680535,0.17699501791801414,100
2022-02-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",45,4,0.0014858841010401188,0.02425933226187949,41
2022-02-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",109,26,0.009658246656760773,0.3720213527048594,83
