orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",28,31,35
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",3,5,7
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",36,34,36
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",7,8,6
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",30,37,39
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",10,10,9
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",24,24,23
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",5,8,9
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",13,17,17
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",11,10,7
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",7,7,7
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",4,4,7
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,2
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",4,4,3
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,1,1
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",,1,
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,2
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,,1
Kenya,Nairobi County,Roysambu Sub County,Roysambu Ward,Marurui Dispensary,hwQlbHdXjrA,Marurui Dispensary,Keipsl13071,,Hyvw9VnZ2ch.GnpJeq2XENE,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",1,,
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",9,8,6
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",4,5,5
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",16,18,18
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",16,16,17
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",12,12,14
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",12,11,11
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",80,90,89
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",10,13,11
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",209,208,199
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",32,27,27
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",326,326,322
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",72,74,77
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",337,345,349
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",107,104,102
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",243,242,233
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",104,104,94
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",155,157,173
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",140,142,141
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",14,14,14
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",15,16,14
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",88,88,91
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",87,91,91
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",27,27,33
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",55,57,62
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",17,17,19
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",29,28,36
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",6,7,8
Kenya,Nairobi County,Ruaraka Sub County,Mathare north Ward,Mathare North Health Center,io9hLtnK6Hd,Mathare North Health Center,Keipsl13077,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",18,17,17
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",2,4,5
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",6,5,7
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",19,18,19
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",23,25,23
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",55,47,40
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",41,39,40
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",85,84,86
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",82,83,77
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",156,159,148
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",88,83,92
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",217,220,212
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",77,81,84
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",360,369,343
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",133,119,105
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",447,435,414
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",196,196,197
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",544,545,540
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",287,291,284
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",6,4,4
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",5,4,4
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",469,480,483
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",330,329,311
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",252,253,281
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",258,260,290
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",166,168,186
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",155,155,159
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",103,103,115
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",95,95,111
Kenya,Nairobi County,Kibra Sub County,Woodley/kenyatta golf course Ward,Mbagathi District Hospital,Xlsqe0058by,Mbagathi District Hospital,Keipsl13080,,Hyvw9VnZ2ch.GnpJeq2XENE,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",1,2,1
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",,,1
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,2,2
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",2,2,2
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",6,6,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",6,6,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",8,9,10
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",5,5,5
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",1,1,1
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",4,5,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",7,7,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",6,6,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",5,6,6
Kenya,Nairobi County,Dagoretti North Sub County,Kileleshwa Ward,Medanta Africare Ltd,F4NhtBumu9m,Medanta Africare Ltd,Keipsl19505,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",6,6,6
