id,organisationunitid,MOH_FacilityID,uid,mflcode,facility,level,ward,subcounty,county,MOH_IndicatorCode,inndicator,Value,Period,created_at,updated_at
57104,32347,QiXeOXMmlX0,wbJOu4h2SSz,13486,Arombe Dispensary,5,Wiga Ward,Suna West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,39,202207,,
57373,32468,r003lM7ULWV,wbJOu4h2SSz,13800,Mecheo Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
57407,32484,YFxkxX3dyJ0,wbJOu4h2SSz,13548,Esani Sub-District Hospital,5,Gesima Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
57468,32487,SLYEU6SItMd,wbJOu4h2SSz,13559,Gesima Health Centre,5,Gesima Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
57551,32511,QXgTPS1Ym77,wbJOu4h2SSz,14051,Rigoma Dispensary,5,Rigoma Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
60941,31656,atumVmDAZzs,wbJOu4h2SSz,13666,Kemera (SDA) Dispensary,5,Kamera Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
61914,32421,naa6PTuNZM4,wbJOu4h2SSz,13635,Jevros Clinic,5,North Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
61969,32432,WlgH5Q5Y6kZ,wbJOu4h2SSz,13885,Nyakuru Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,22,202207,,
66894,32396,NpKmhJBECVb,wbJOu4h2SSz,14069,Saro Dispensary,5,Kakrao Ward,Suna East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,24,202207,,
66919,32409,UY3IInX1rgt,wbJOu4h2SSz,16279,Yago Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
66938,32420,WG7O02P8x4T,wbJOu4h2SSz,13532,Dede Health Centre,5,West Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,24,202207,,
67009,32461,sDUKRZ8adP3,wbJOu4h2SSz,16868,Kerumbe Dispensary,5,Mekenene Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
67043,32475,OHZYEciQDBh,wbJOu4h2SSz,13936,St Joseph's Nyansiongo Health Centre,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
67757,34722,GWyiedUwAyx,wbJOu4h2SSz,10360,Itiati Dispensary,5,Ruguru Ward,Mathira West Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
70209,176544,EVeWGkaFwhO,wbJOu4h2SSz,18576,Mong'oni Dispensary,5,Rigoma Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
76775,32309,BSIVRetkq9o,wbJOu4h2SSz,13569,Getongoroma Dispensary,5,Nyanmosense/Komosoko Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
76839,32335,kmEXAwkvnDQ,wbJOu4h2SSz,13927,Nyangoge Health Centre,5,Tagare Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
76936,32436,ImG6wgclN06,wbJOu4h2SSz,13989,Ongo Sub County Hospital,5,South Kamagambo Ward,Rongo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,14,202207,,
76948,32441,EVf9vo84kFZ,wbJOu4h2SSz,14009,Oyani Sub County Hospital,5,East Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,17,202207,,
76976,32448,DDiNOmleakD,wbJOu4h2SSz,17051,Siruti Dispensary,5,West Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,14,202207,,
77677,34776,t0urLsXfeXM,wbJOu4h2SSz,16816,Narumoru Catholic Dispensary,5,Naromoru/Kiamathaga Ward,Kieni East Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
79980,56436,xcX8ftmXBDI,wbJOu4h2SSz,17678,Rikenye Dispensary (Masaba),5,Rigoma Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
80994,31654,TjAizB1Q3zr,wbJOu4h2SSz,13566,Getare Health Centre,5,Kamera Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,8,202207,,
81805,32334,Sv7XZqXiyCP,wbJOu4h2SSz,13909,Nyametaburo Health Centre,5,Mokerero Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
81889,32435,pS72TtLnCvM,wbJOu4h2SSz,13988,Ongito Dispensary,5,North Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,12,202207,,
82020,32457,KYc50Vep5A8,wbJOu4h2SSz,13547,Eronge Health Centre,5,Esise Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
86914,32427,LGgFPRuWpws,wbJOu4h2SSz,13778,Mariwa Health Centre,5,South Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,11,202207,,
90652,23333,gAm0OAuvKMF,wbJOu4h2SSz,14034,Rangenyo Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
90968,31651,z3iVrJLrSQo,wbJOu4h2SSz,13504,Bogwendo Health Centre,5,Magombo Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
92024,32318,KpXqE32Rm1d,wbJOu4h2SSz,13713,Kombe Dispensary,5,Masaba Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
92145,32354,Z7ruKy2DyTa,wbJOu4h2SSz,13640,Kadem Tb & Leprosy Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,26,202207,,
92263,32382,RPdnWtp0vRd,wbJOu4h2SSz,13959,Ochuna Dispensary,5,Kaler Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
92277,32387,FIDsgV3ezn0,wbJOu4h2SSz,13975,Olasi Dispensary,5,Kaler Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,19,202207,,
92457,32462,toOGtwnm0oz,wbJOu4h2SSz,13692,Kijauri Sub County Hospital,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202207,,
92476,32464,Zb9vfEOPJLP,wbJOu4h2SSz,13698,Kipkebe Health Centre,5,Mekenene Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
92509,32502,q1fSSC4w9pO,wbJOu4h2SSz,16266,Nyagancha Dispensary,5,Gachuba Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
93087,34866,suwoJuHlA2b,wbJOu4h2SSz,10251,Gichira Health Centre,5,Aguthi-gaaki Ward,Tetu Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
95543,23299,z1cwlRDg4i1,wbJOu4h2SSz,13549,Esianyi Dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,8,202207,,
95976,31668,Qua0FhXY1Ud,wbJOu4h2SSz,13963,Ogango Dispensary,5,Manga Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
97162,32333,fzoNOK6Nrqc,wbJOu4h2SSz,13907,Nyamekongoroto Health Centre,5,Masaba Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
97224,32345,ZjLUO5whjGS,wbJOu4h2SSz,13478,Aneko Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202207,,
97362,32362,YFSNlKvGVDj,wbJOu4h2SSz,13741,Lwanda Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,12,202207,,
97413,32374,JdqOvfWtH49,wbJOu4h2SSz,13844,Ndiwa Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,14,202207,,
97454,32380,mvhjOGeHZbK,wbJOu4h2SSz,13919,Nyandago Koweru Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,11,202207,,
97639,32443,I2z6MT7pHrX,wbJOu4h2SSz,14032,Ranen (SDA) Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,15,202207,,
97686,32478,QlLCgOvlXCv,wbJOu4h2SSz,14049,Raitigo Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
100523,23055,BB8Fv5gv7SE,wbJOu4h2SSz,13628,Itibo Mission Health Centre,5,Itibo Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
100583,23301,r8x9znndcXD,wbJOu4h2SSz,16281,Getiesi Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
100692,23335,YiIhC0XhFIq,wbJOu4h2SSz,14048,Riechieri Health Centre,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
100969,31657,BpQOavntuoE,wbJOu4h2SSz,13684,Kiangoso Health Centre,5,Kamera Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
102198,32336,JsvfJlCCwqJ,wbJOu4h2SSz,13941,Nyasese Dispensary,5,Mokerero Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
102239,32344,orKDpItM56v,wbJOu4h2SSz,13467,Agenga Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202207,,
102329,32358,WPhMyqa7tMP,wbJOu4h2SSz,16270,Kombato Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202207,,
102519,32418,ZBtoRProc6e,wbJOu4h2SSz,13492,Awendo Sub County Hospital,5,Central Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,43,202207,,
102595,32438,nNxsnNursRY,wbJOu4h2SSz,13998,Otacho Dispensary,5,Central Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
103229,34764,PkV1xXi0vse,wbJOu4h2SSz,10750,Mother Elizabeth Mugunda Dispensary,5,Mugunda Ward,Kieni West Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
105569,23317,SWDBkgq9Eqe,wbJOu4h2SSz,13791,Matongo Health Centre,5,Bokeira Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202207,,
105585,23318,IbIpYe5FyiE,wbJOu4h2SSz,13820,Mokomoni Health Centre,5,Kiabonyoru Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202207,,
106831,32327,IH4gWpzva9S,wbJOu4h2SSz,13824,Motemorabu Dispensary,5,Nyanmosense/Komosoko Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
106909,32356,LPKh4nXw3jE,wbJOu4h2SSz,16269,Kipingi Dispensary,5,Kanyasa Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,9,202207,,
107008,32407,jSsqGE88rMQ,wbJOu4h2SSz,14170,Wath Onger Health Center,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,18,202207,,
107038,32437,DmDKo97EhtM,wbJOu4h2SSz,13997,Osogo Dispensary,5,West Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,10,202207,,
107524,34864,JWSHmk8XVoB,wbJOu4h2SSz,10249,Gichiche Health Centre,5,Chinga Ward,Nyeri South Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202207,,
110403,6517838,f6tOBNIJ0HW,wbJOu4h2SSz,20684,Amaiga Dispensary,5,Kamera Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
110574,23326,qiryyPJ0w1h,wbJOu4h2SSz,13913,Kinara Hospital,5,Township Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
110638,23337,k1Xa3QbdWWB,wbJOu4h2SSz,14065,Samora Medical Centre,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
111049,31663,YVbnjQr0hoD,wbJOu4h2SSz,13924,Nyangena Sub County Hospital,5,Kamera Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
115657,23329,mIhBcu4mJnr,wbJOu4h2SSz,16990,Nyansabakwa Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202207,,
117023,32400,JJHQ16uTrPX,wbJOu4h2SSz,14103,St Camillus Mission Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,52,202207,,
125789,23721,xt2lltkTLza,wbJOu4h2SSz,13858,Ntimaru Sub County Hospital,5,Ntimaru West Ward,Kuria East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202207,,
127045,32373,SPfT81d1gVx,wbJOu4h2SSz,16273,Namba Kodero Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,26,202207,,
132026,32402,Oa3osQS1OkN,wbJOu4h2SSz,14110,St Joseph Mission Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,47,202207,,
132059,32417,dWATcMI6XJL,wbJOu4h2SSz,17050,Angaga Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,10,202207,,
132148,32433,pJP2SYBe0bB,wbJOu4h2SSz,13900,Nyamasare Dispensary,5,North Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,16,202207,,
132177,32442,aCOEeeYEcsO,wbJOu4h2SSz,14019,Rabondo Dispensary,5,West Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,13,202207,,
135733,23336,BxTg2VumIKb,wbJOu4h2SSz,14053,Riongige Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
136958,32425,FH1lPSOnK9z,wbJOu4h2SSz,13729,Kwoyo Kodalo Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,19,202207,,
137024,32450,gMhjxJKU9mM,wbJOu4h2SSz,14121,St Monica Rapogi Hospital,5,North Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,59,202207,,
141932,32408,dW7oScLnDy2,wbJOu4h2SSz,14173,Winjo Dispensary,5,Muhuru Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,8,202207,,
142621,34721,FA8zVLtGdHQ,wbJOu4h2SSz,10355,Island Farms Dispensary,5,Kabaru Ward,Kieni East Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
146864,32349,LYR8fhhFOaQ,wbJOu4h2SSz,16268,Diruma Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,8,202207,,
146932,32357,syMX95GoW0g,wbJOu4h2SSz,13706,Kituka Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,9,202207,,
146938,32359,MQcFGwW1QsE,wbJOu4h2SSz,13718,Kopanga Dispensary (CHAK),5,Wasimbete Ward,Suna West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,11,202207,,
147005,32388,Uvv85m35TMs,wbJOu4h2SSz,16277,Ondong Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202207,,
150066,54400,Cm5Cyjgr17X,wbJOu4h2SSz,17344,Kolwal Dispensary,5,South Kanyamkago Ward,Uriri Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202207,,
151893,32355,NRf14PUD9xc,wbJOu4h2SSz,13656,Karungu Sub-County Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,27,202207,,
155969,23715,NoZjHcIDHGW,wbJOu4h2SSz,13663,Kegonga Sub County Hospital,5,Nyabasi East Ward,Kuria East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,9,202207,,
156954,32376,ghUdW9zdUuu,wbJOu4h2SSz,13865,Nyaburi Clinic,5,Ragana-oruba Ward,Suna West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
159789,51886,kwrX6KJGFuA,wbJOu4h2SSz,17576,St Joseph Brothers,5,Mweiga Ward,Kieni West Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
160924,23330,sON080cYG4f,wbJOu4h2SSz,13935,Nyansangio Dispensary,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202207,,
161948,32350,xa8ZMxIarv6,wbJOu4h2SSz,13576,Giribe Dispensary,5,Wasimbete Ward,Suna West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,21,202207,,
162560,34902,S1eRslqZB2s,wbJOu4h2SSz,10476,Karaba Health Centre (Nyeri South),5,Gikondi Ward,Mukurweini Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202207,,
164926,54391,yHZp8VN4Z0I,wbJOu4h2SSz,13801,Medicare Medical Clinic,5,Manga Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202207,,
165852,23302,foKJoeEplXv,wbJOu4h2SSz,13572,Gianchore Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202207,,
327,23314,Hl0KZfBiE39,wbJOu4h2SSz,16989,Kiang'inda Health Centre,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
1345,32372,cLo2mMOlSkq,wbJOu4h2SSz,13833,Muhuru Sub-County Hospital,5,Muhuru Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,44,202208,,
1377,32431,B8Y8xuk4MFf,wbJOu4h2SSz,17052,Ng'ong'a Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,7,202208,,
1471,32499,Kp2Kfseofdd,wbJOu4h2SSz,13678,Masaba District Hospital,5,Rigoma Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,19,202208,,
4115,411227,H8zbf1TS3qy,wbJOu4h2SSz,19928,Got Kachola Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,11,202208,,
4150,411733,WwYfrsmafhY,wbJOu4h2SSz,19930,LVCT DICE Clinic Muhuru,5,Muhuru Ward,Nyatike Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
5353,23324,o8IOlvEXsMe,wbJOu4h2SSz,13894,Nyamaiya Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,9,202208,,
6316,32369,dOTpdQwrYeN,wbJOu4h2SSz,13805,Migori County Referral Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,75,202208,,
9536,2378868,B6t2Uc0FqSP,wbJOu4h2SSz,20141,Kenyenya Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202208,,
10137,23053,wvzZZaYO0Fm,wbJOu4h2SSz,13543,Embonga Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
10196,23311,wVKkAhozU17,wbJOu4h2SSz,16280,Kenyerere Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
11187,32458,aqfZGfHVbn2,wbJOu4h2SSz,13626,Isoge Health Centre,5,Esise Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
15215,23307,nQpfownNCBk,wbJOu4h2SSz,13614,Igena-Itambe Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202208,,
16300,32463,PKjDudRnOeJ,wbJOu4h2SSz,13695,Kineni Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
16339,32471,eEVi7Ji3nke,wbJOu4h2SSz,13836,Mwongori Dispensary,5,Mekenene Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
16931,34758,gQOARcEQVeO,wbJOu4h2SSz,10700,Mary Immaculate Hospital (Nyeri North),5,Mweiga Ward,Kieni West Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
19334,163557,XXfTejSDscY,wbJOu4h2SSz,18446,Nyanturago Health Centre (Nyamira),5,Bosamaro Ward,Nyamira Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
20316,23316,fgKTzsc9pph,wbJOu4h2SSz,13756,Magwagwa Health Centre,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202208,,
21297,32429,leXuCmyYwWX,wbJOu4h2SSz,13850,Ngere Health Centre,5,East Kamagambo Ward,Rongo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,11,202208,,
21376,32473,sAf3Y4aI3zy,wbJOu4h2SSz,13922,Nyandoche Ibere Dispensary,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202208,,
24448,168067,AEMbTvt9mJT,wbJOu4h2SSz,18580,Mosobeti Dispensary,5,Gesima Ward,Masaba North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,1,202208,,
25279,23308,kTrvZAjAcnU,wbJOu4h2SSz,13617,Ikonge Dispensary,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,6,202208,,
25323,23712,fb6IuqPC7fr,wbJOu4h2SSz,13597,Gwitembe Health Centre,5,Ntimaru West Ward,Kuria East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
26013,32307,OQUMus9IsA1,wbJOu4h2SSz,13517,Bugumbe Health Centre,5,Tagare Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,15,202208,,
26018,32313,cdSguOsrorH,wbJOu4h2SSz,13619,Iraha Dispensary,5,Nyanmosense/Komosoko Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,3,202208,,
26062,32339,nnQCgclxCj6,wbJOu4h2SSz,14144,Taranganya Dispensary,5,Bukira East Ward,Kuria West Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,5,202208,,
26133,32368,q3Hiw70svzH,wbJOu4h2SSz,13804,Midoti Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,13,202208,,
26750,34997,SuTFIa79qA7,wbJOu4h2SSz,10924,Outspan Hospital,5,Kamakwa/Mukaro Ward,Nyeri Central Sub County,Nyeri County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202208,,
29253,55545,W3TSKRwkyvs,wbJOu4h2SSz,17345,Ndege Oriedo Dispensary,5,East Kamagambo Ward,Rongo Sub County,Migori County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,4,202208,,
30709,31662,iYpP2OYAWcL,wbJOu4h2SSz,13905,Nyambaria Geke Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,2,202208,,
