orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",32,33,33
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",6,7,5
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",37,33,36
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",12,10,11
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",28,27,25
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",12,15,13
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",21,23,26
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",10,11,13
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",1,1,1
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",23,23,21
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",14,14,16
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",9,8,12
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",9,10,9
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",7,8,9
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",6,4,5
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",4,3,4
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",4,6,6
Kenya,Meru County,Imenti North Sub County,Municipality Ward,Kinoru Dispensary,zHWXo9YeEMy,Kinoru Dispensary,Keipsl12326,,Hyvw9VnZ2ch.GnpJeq2XENE,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",,,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,1,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,,
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,4,3
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",6,5,4
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,1,2
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",4,3,4
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,3,4
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",5,6,8
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",4,3,3
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",2,4,4
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",2,4,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",,2,2
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,2,2
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",,3,6
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",3,2,2
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",2,2,2
Kenya,Meru County,Imenti South Sub County,Abogeta West Ward,Kionyo Dispensary (Imenti South),NoErV4BxNA7,Kionyo Dispensary (Imenti South),Keipsl12328,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,2
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,1,
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",,1,
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",2,3,3
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,1
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,2,3
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",5,6,4
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,1,1
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",6,6,4
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",3,3,2
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",6,7,6
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",3,3,5
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",5,6,5
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,,1
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,1,1
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,2,3
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,2,2
Kenya,Meru County,Igembe South Sub County,Athiru Gaiti Ward,Kiraone Dispensary,F1NBPDgGqeM,Kiraone Dispensary,Keipsl17003,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,,
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",,1,
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",2,1,2
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",,1,
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",,1,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",5,5,4
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",2,4,3
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",,2,4
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,,
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",2,1,
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",,2,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,1,1
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,2
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",2,2,4
Kenya,Meru County,Imenti South Sub County,Nkuene Ward,Kirogine Dispensary,sQCei5jPh44,Kirogine Dispensary,Keipsl12337,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",2,2,2
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",6,4,2
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,2
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",4,6,5
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",2,,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",1,1,2
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",,1,
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,1,1
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",5,5,5
Kenya,Meru County,Tigania East Sub County,Thangatha Ward,Kunati Health Centre,Tk9hMTW6YlM,Kunati Health Centre,Keipsl12390,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",3,4,5
